,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
4588,10037,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Reebok Men Premier ultra 8 U-form Silver Sports Shoes,"{'id': '10037', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'Silver', 'season': 'Fall', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'Reebok Men Premier ultra 8 U-form Silver Sports Shoes'}",Men :: Footwear :: Shoes :: Sports Shoes :: Silver :: Fall :: 2011.0 :: Sports :: Reebok Men Premier ultra 8 U-form Silver Sports Shoes
4589,56622,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Light All in One Fairness Day Cream 40g,"{'id': '56622', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Skin', 'articleType': 'Face Moisturisers', 'baseColour': 'White', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Olay Women Natural White Light All in One Fairness Day Cream 40g'}",Women :: Personal Care :: Skin :: Face Moisturisers :: White :: Spring :: 2017.0 :: Casual :: Olay Women Natural White Light All in One Fairness Day Cream 40g
4590,32367,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,"{'id': '32367', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Q&Q Men Black Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Q&Q Men Black Dial Watch
4591,41695,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Superman Men Navy Blue Printed Shorts,"{'id': '41695', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Shorts', 'baseColour': 'Navy Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Superman Men Navy Blue Printed Shorts'}",Men :: Apparel :: Bottomwear :: Shorts :: Navy Blue :: Summer :: 2012.0 :: Casual :: Superman Men Navy Blue Printed Shorts
4592,14497,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Flying Machine Men Casual Green Casual Shoes,"{'id': '14497', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Green', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Men Casual Green Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Green :: Fall :: 2011.0 :: Casual :: Flying Machine Men Casual Green Casual Shoes
4593,4112,Men,Footwear,Sandal,Sandals,Green,Summer,2013.0,Casual,Fila Men Motor Sports Olive Black Sandals,"{'id': '4112', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Green', 'season': 'Summer', 'year': '2013.0', 'usage': 'Casual', 'productDisplayName': 'Fila Men Motor Sports Olive Black Sandals'}",Men :: Footwear :: Sandal :: Sandals :: Green :: Summer :: 2013.0 :: Casual :: Fila Men Motor Sports Olive Black Sandals
4594,45235,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO YOUTH Men Black Dial Analgue & Digital Watch AD92,"{'id': '45235', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'CASIO YOUTH Men Black Dial Analgue & Digital Watch AD92'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: CASIO YOUTH Men Black Dial Analgue & Digital Watch AD92
4595,15545,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Flats,"{'id': '15545', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Casual Black Flats'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2015.0 :: Casual :: Catwalk Women Casual Black Flats
4596,21770,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Casual,Fossil Men Kyle Black Belt,"{'id': '21770', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Belts', 'articleType': 'Belts', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Fossil Men Kyle Black Belt'}",Men :: Accessories :: Belts :: Belts :: Black :: Fall :: 2011.0 :: Casual :: Fossil Men Kyle Black Belt
4597,51407,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt,"{'id': '51407', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Myntra Men Blue Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Blue :: Summer :: 2012.0 :: Formal :: Myntra Men Blue Shirt
4598,7797,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men's First Round Takeahike Black Yellow Shoe,"{'id': '7797', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Puma Men's First Round Takeahike Black Yellow Shoe""}",Men :: Footwear :: Shoes :: Casual Shoes :: Black :: Fall :: 2011.0 :: Casual :: Puma Men's First Round Takeahike Black Yellow Shoe
4599,35142,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Allen Solly Woman Black Clutch,"{'id': '35142', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Allen Solly Woman Black Clutch'}",Women :: Accessories :: Bags :: Handbags :: Black :: Summer :: 2012.0 :: Casual :: Allen Solly Woman Black Clutch
4600,6645,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women's Serenity Grey Shoe,"{'id': '6645', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': ""Nike Women's Serenity Grey Shoe""}",Women :: Footwear :: Shoes :: Sports Shoes :: Grey :: Summer :: 2011.0 :: Sports :: Nike Women's Serenity Grey Shoe
4601,34090,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Numero Uno Men Navy Leather Shoes,"{'id': '34090', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Navy Blue', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Numero Uno Men Navy Leather Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Navy Blue :: Fall :: 2012.0 :: Casual :: Numero Uno Men Navy Leather Shoes
4602,54949,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012.0,Casual,Do u speak green Men Grey Sweatshirt,"{'id': '54949', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Sweatshirts', 'baseColour': 'Grey Melange', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Do u speak green Men Grey Sweatshirt'}",Men :: Apparel :: Topwear :: Sweatshirts :: Grey Melange :: Summer :: 2012.0 :: Casual :: Do u speak green Men Grey Sweatshirt
4603,47562,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Portia Women White Sandals,"{'id': '47562', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'White', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Portia Women White Sandals'}",Women :: Footwear :: Shoes :: Heels :: White :: Winter :: 2012.0 :: Casual :: Portia Women White Sandals
4604,17212,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,"{'id': '17212', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Men Funky Eyewear Black Sunglasses'}",Men :: Accessories :: Eyewear :: Sunglasses :: Black :: Winter :: 2016.0 :: Casual :: United Colors of Benetton Men Funky Eyewear Black Sunglasses
4605,23027,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt,"{'id': '23027', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Arrow Men Blue Striped Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Blue :: Fall :: 2011.0 :: Formal :: Arrow Men Blue Striped Shirt
4606,42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Brown Sandals,"{'id': '42010', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Estd. 1977 Men Brown Sandals'}",Men :: Footwear :: Sandal :: Sandals :: Brown :: Summer :: 2015.0 :: Casual :: Estd. 1977 Men Brown Sandals
4607,3337,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Hero Within Black T-shirt,"{'id': '3337', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Myntra Hero Within Black T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2011.0 :: Casual :: Myntra Hero Within Black T-shirt
4608,26555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,ID Men Black & Purple Shoes,"{'id': '26555', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'ID Men Black & Purple Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Black :: Fall :: 2012.0 :: Casual :: ID Men Black & Purple Shoes
4609,19388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men Green South Africa Cricket Jersey,"{'id': '19388', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Green', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'ADIDAS Men Green South Africa Cricket Jersey'}",Men :: Apparel :: Topwear :: Tshirts :: Green :: Summer :: 2011.0 :: Sports :: ADIDAS Men Green South Africa Cricket Jersey
4610,12760,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Spykar Women Blue Washed Jeans,"{'id': '12760', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Spykar Women Blue Washed Jeans'}",Women :: Apparel :: Bottomwear :: Jeans :: Blue :: Summer :: 2011.0 :: Casual :: Spykar Women Blue Washed Jeans
4611,54175,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Femella Golden Necklace,"{'id': '54175', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Necklace and Chains', 'baseColour': 'Gold', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Femella Golden Necklace'}",Women :: Accessories :: Jewellery :: Necklace and Chains :: Gold :: Fall :: 2012.0 :: Casual :: Femella Golden Necklace
4612,27487,Women,Apparel,Innerwear,Briefs,Blue,Winter,2015.0,Casual,Jockey Women Blue Bikini Briefs,"{'id': '27487', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Blue', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Jockey Women Blue Bikini Briefs'}",Women :: Apparel :: Innerwear :: Briefs :: Blue :: Winter :: 2015.0 :: Casual :: Jockey Women Blue Bikini Briefs
4613,46676,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Rasasi Women Pack of 3 Perfumes,"{'id': '46676', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Perfume and Body Mist', 'baseColour': 'Pink', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Rasasi Women Pack of 3 Perfumes'}",Women :: Personal Care :: Fragrance :: Perfume and Body Mist :: Pink :: Spring :: 2017.0 :: Casual :: Rasasi Women Pack of 3 Perfumes
4614,35384,Boys,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Teens Black Shoes,"{'id': '35384', 'gender': 'Boys', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Enroute Teens Black Shoes'}",Boys :: Footwear :: Shoes :: Casual Shoes :: Black :: Summer :: 2012.0 :: Casual :: Enroute Teens Black Shoes
4615,7551,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Walkthrough White T-shirt,"{'id': '7551', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': ""Nike Men's As Walkthrough White T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: White :: Summer :: 2011.0 :: Sports :: Nike Men's As Walkthrough White T-shirt
4616,16106,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M tv Women My Fab Eyewear Brown Sunglasses,"{'id': '16106', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Brown', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'M tv Women My Fab Eyewear Brown Sunglasses'}",Women :: Accessories :: Eyewear :: Sunglasses :: Brown :: Winter :: 2016.0 :: Casual :: M tv Women My Fab Eyewear Brown Sunglasses
4617,50713,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Yellow Printed T-Shirt,"{'id': '50713', 'gender': 'Boys', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Yellow', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Doodle Boys Yellow Printed T-Shirt'}",Boys :: Apparel :: Topwear :: Tshirts :: Yellow :: Summer :: 2012.0 :: Casual :: Doodle Boys Yellow Printed T-Shirt
4618,28609,Men,Accessories,Headwear,Caps,Grey,Summer,2012.0,Casual,Nike Men Classic Swoosh Grey Cap,"{'id': '28609', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Headwear', 'articleType': 'Caps', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Nike Men Classic Swoosh Grey Cap'}",Men :: Accessories :: Headwear :: Caps :: Grey :: Summer :: 2012.0 :: Casual :: Nike Men Classic Swoosh Grey Cap
4619,34256,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2013.0,Sports,Proline Men Black Solid Tracksuits,"{'id': '34256', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Tracksuits', 'baseColour': 'Black', 'season': 'Summer', 'year': '2013.0', 'usage': 'Sports', 'productDisplayName': 'Proline Men Black Solid Tracksuits'}",Men :: Apparel :: Bottomwear :: Tracksuits :: Black :: Summer :: 2013.0 :: Sports :: Proline Men Black Solid Tracksuits
4620,6483,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Formal Lace Black Shoe,"{'id': '6483', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Formal Shoes', 'baseColour': 'Black', 'season': 'Winter', 'year': '2018.0', 'usage': 'Formal', 'productDisplayName': ""Red Tape Men's Formal Lace Black Shoe""}",Men :: Footwear :: Shoes :: Formal Shoes :: Black :: Winter :: 2018.0 :: Formal :: Red Tape Men's Formal Lace Black Shoe
4621,26793,Men,Apparel,Topwear,Shirts,Lavender,Summer,2013.0,Formal,Arrow Men Lavender Shirt,"{'id': '26793', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Lavender', 'season': 'Summer', 'year': '2013.0', 'usage': 'Formal', 'productDisplayName': 'Arrow Men Lavender Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Lavender :: Summer :: 2013.0 :: Formal :: Arrow Men Lavender Shirt
4622,55261,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017.0,Casual,Lakme Absolute Forever Silk Gypsy Green Eye Liner,"{'id': '55261', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Makeup', 'articleType': 'Kajal and Eyeliner', 'baseColour': 'Olive', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Lakme Absolute Forever Silk Gypsy Green Eye Liner'}",Women :: Personal Care :: Makeup :: Kajal and Eyeliner :: Olive :: Spring :: 2017.0 :: Casual :: Lakme Absolute Forever Silk Gypsy Green Eye Liner
4623,8519,Women,Accessories,Bags,Handbags,Pink,Summer,2011.0,Casual,Nike Women Nike Pink-Blue tote Pink Bags,"{'id': '8519', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Pink', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Nike Women Nike Pink-Blue tote Pink Bags'}",Women :: Accessories :: Bags :: Handbags :: Pink :: Summer :: 2011.0 :: Casual :: Nike Women Nike Pink-Blue tote Pink Bags
4624,31724,Women,Accessories,Jewellery,Pendant,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Pendant,"{'id': '31724', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Pendant', 'baseColour': 'Silver', 'season': 'Winter', 'year': '2016.0', 'usage': 'Ethnic', 'productDisplayName': 'Fabindia Women Ananya Silver Pendant'}",Women :: Accessories :: Jewellery :: Pendant :: Silver :: Winter :: 2016.0 :: Ethnic :: Fabindia Women Ananya Silver Pendant
4625,2023,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Chrome Graphic T-shirt,"{'id': '2023', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2010.0', 'usage': 'Sports', 'productDisplayName': 'ADIDAS Mens Chrome Graphic T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Grey :: Fall :: 2010.0 :: Sports :: ADIDAS Mens Chrome Graphic T-shirt
4626,43304,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt,"{'id': '43304', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women White Shirt'}",Women :: Apparel :: Topwear :: Shirts :: White :: Summer :: 2012.0 :: Casual :: United Colors of Benetton Women White Shirt
4627,13474,Women,Footwear,Shoes,Flats,Gold,Fall,2011.0,Casual,Rocia Women Gold Toned Flats,"{'id': '13474', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Flats', 'baseColour': 'Gold', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Rocia Women Gold Toned Flats'}",Women :: Footwear :: Shoes :: Flats :: Gold :: Fall :: 2011.0 :: Casual :: Rocia Women Gold Toned Flats
4628,57536,Men,Accessories,Belts,Belts,Black,Summer,2010.0,Casual,Flying Machine Men Black Belt,"{'id': '57536', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Belts', 'articleType': 'Belts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2010.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Men Black Belt'}",Men :: Accessories :: Belts :: Belts :: Black :: Summer :: 2010.0 :: Casual :: Flying Machine Men Black Belt
4629,40581,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aurelia Women Black Kurta,"{'id': '40581', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Aurelia Women Black Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: Black :: Summer :: 2012.0 :: Ethnic :: Aurelia Women Black Kurta
4630,33073,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,U.S.Polo Assn. Men Green Polo T-shirt,"{'id': '33073', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Green', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'U.S.Polo Assn. Men Green Polo T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Green :: Summer :: 2012.0 :: Casual :: U.S.Polo Assn. Men Green Polo T-shirt
4631,39549,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Hidekraft Women Green Handbag,"{'id': '39549', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Green', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Hidekraft Women Green Handbag'}",Women :: Accessories :: Bags :: Handbags :: Green :: Summer :: 2012.0 :: Casual :: Hidekraft Women Green Handbag
4632,52878,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,FNF Red Sari,"{'id': '52878', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Saree', 'articleType': 'Sarees', 'baseColour': 'Red', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'FNF Red Sari'}",Women :: Apparel :: Saree :: Sarees :: Red :: Summer :: 2012.0 :: Ethnic :: FNF Red Sari
4633,41453,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Shoes,"{'id': '41453', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'White', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lee Cooper Men White Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: White :: Fall :: 2012.0 :: Casual :: Lee Cooper Men White Shoes
4634,11323,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,"{'id': '11323', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Men Washed Blue Jeans'}",Men :: Apparel :: Bottomwear :: Jeans :: Blue :: Fall :: 2011.0 :: Casual :: United Colors of Benetton Men Washed Blue Jeans
4635,25116,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Beads Silver Clutch,"{'id': '25116', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Clutches', 'baseColour': 'Silver', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Lino Perros Women Beads Silver Clutch'}",Women :: Accessories :: Bags :: Clutches :: Silver :: Winter :: 2015.0 :: Casual :: Lino Perros Women Beads Silver Clutch
4636,20464,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Famous Taj Purple Wallet,"{'id': '20464', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Wallets', 'articleType': 'Wallets', 'baseColour': 'Purple', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Baggit Women Famous Taj Purple Wallet'}",Women :: Accessories :: Wallets :: Wallets :: Purple :: Winter :: 2015.0 :: Casual :: Baggit Women Famous Taj Purple Wallet
4637,14651,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Punk Green Tshirts,"{'id': '14651', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Green', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Probase Men Punk Green Tshirts'}",Men :: Apparel :: Topwear :: Tshirts :: Green :: Fall :: 2011.0 :: Casual :: Probase Men Punk Green Tshirts
4638,15783,Men,Apparel,Innerwear,Briefs,Brown,Summer,2016.0,Casual,Facit Men Brown Briefs,"{'id': '15783', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Facit Men Brown Briefs'}",Men :: Apparel :: Innerwear :: Briefs :: Brown :: Summer :: 2016.0 :: Casual :: Facit Men Brown Briefs
4639,52044,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,nan,Just Natural Unisex Black and Olive Reversible Rain Jacket,"{'id': '52044', 'gender': 'Unisex', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Rain Jacket', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'nan', 'productDisplayName': 'Just Natural Unisex Black and Olive Reversible Rain Jacket'}",Unisex :: Apparel :: Topwear :: Rain Jacket :: Black :: Summer :: 2012.0 :: nan :: Just Natural Unisex Black and Olive Reversible Rain Jacket
